"SK_CONSTRUTOR","SK_PILOTO","SK_GRANDE_PREMIO","SK_DATA","SK_STATUS","POSICAO_TREINO","POSICAO_GP","PTS_PILOTO"
2,3,19,787,11,13,"14",0
9,19,19,787,11,13,"15",0
11,11,19,787,12,13,"16",0
3,6,19,787,12,13,"17",0
7,20,19,787,5,13,"\N",0
10,13,19,787,20,13,"\N",0
8,16,19,787,9,13,"\N",0
4,10,19,787,4,13,"\N",0
5,7,19,787,20,13,"\N",0
6,8,19,787,1,14,"1",10
2,9,19,787,1,14,"2",8
1,5,19,787,1,14,"3",6
7,15,19,787,1,14,"4",5
9,1,19,787,1,14,"5",4
3,2,19,787,1,14,"6",3
4,17,19,787,1,14,"7",2
11,4,19,787,1,14,"8",1
10,14,19,787,1,14,"9",0
5,18,19,787,1,14,"10",0
8,12,19,787,1,14,"11",0
6,21,19,787,11,14,"12",0
1,22,19,787,11,14,"13",0
2,3,19,787,11,14,"14",0
9,19,19,787,11,14,"15",0
11,11,19,787,12,14,"16",0
3,6,19,787,12,14,"17",0
7,20,19,787,5,14,"\N",0
10,13,19,787,20,14,"\N",0
8,16,19,787,9,14,"\N",0
4,10,19,787,4,14,"\N",0
5,7,19,787,20,14,"\N",0
6,8,19,787,1,15,"1",10
2,9,19,787,1,15,"2",8
1,5,19,787,1,15,"3",6
7,15,19,787,1,15,"4",5
9,1,19,787,1,15,"5",4
3,2,19,787,1,15,"6",3
4,17,19,787,1,15,"7",2
11,4,19,787,1,15,"8",1
10,14,19,787,1,15,"9",0
5,18,19,787,1,15,"10",0
8,12,19,787,1,15,"11",0
6,21,19,787,11,15,"12",0
1,22,19,787,11,15,"13",0
2,3,19,787,11,15,"14",0
9,19,19,787,11,15,"15",0
11,11,19,787,12,15,"16",0
3,6,19,787,12,15,"17",0
7,20,19,787,5,15,"\N",0
10,13,19,787,20,15,"\N",0
8,16,19,787,9,15,"\N",0
4,10,19,787,4,15,"\N",0
5,7,19,787,20,15,"\N",0
6,8,19,787,1,16,"1",10
2,9,19,787,1,16,"2",8
1,5,19,787,1,16,"3",6
7,15,19,787,1,16,"4",5
9,1,19,787,1,16,"5",4
3,2,19,787,1,16,"6",3
4,17,19,787,1,16,"7",2
11,4,19,787,1,16,"8",1
10,14,19,787,1,16,"9",0
5,18,19,787,1,16,"10",0
8,12,19,787,1,16,"11",0
6,21,19,787,11,16,"12",0
1,22,19,787,11,16,"13",0
2,3,19,787,11,16,"14",0
9,19,19,787,11,16,"15",0
11,11,19,787,12,16,"16",0
3,6,19,787,12,16,"17",0
7,20,19,787,5,16,"\N",0
10,13,19,787,20,16,"\N",0
8,16,19,787,9,16,"\N",0
4,10,19,787,4,16,"\N",0
5,7,19,787,20,16,"\N",0
6,8,19,787,1,17,"1",10
2,9,19,787,1,17,"2",8
1,5,19,787,1,17,"3",6
7,15,19,787,1,17,"4",5
9,1,19,787,1,17,"5",4
3,2,19,787,1,17,"6",3
4,17,19,787,1,17,"7",2
11,4,19,787,1,17,"8",1
10,14,19,787,1,17,"9",0
5,18,19,787,1,17,"10",0
8,12,19,787,1,17,"11",0
6,21,19,787,11,17,"12",0
1,22,19,787,11,17,"13",0
2,3,19,787,11,17,"14",0
9,19,19,787,11,17,"15",0
11,11,19,787,12,17,"16",0
3,6,19,787,12,17,"17",0
7,20,19,787,5,17,"\N",0
10,13,19,787,20,17,"\N",0
8,16,19,787,9,17,"\N",0
4,10,19,787,4,17,"\N",0
5,7,19,787,20,17,"\N",0
6,8,19,787,1,18,"1",10
2,9,19,787,1,18,"2",8
1,5,19,787,1,18,"3",6
7,15,19,787,1,18,"4",5
9,1,19,787,1,18,"5",4
3,2,19,787,1,18,"6",3
4,17,19,787,1,18,"7",2
11,4,19,787,1,18,"8",1
10,14,19,787,1,18,"9",0
5,18,19,787,1,18,"10",0
8,12,19,787,1,18,"11",0
6,21,19,787,11,18,"12",0
1,22,19,787,11,18,"13",0
2,3,19,787,11,18,"14",0
9,19,19,787,11,18,"15",0
11,11,19,787,12,18,"16",0
3,6,19,787,12,18,"17",0
7,20,19,787,5,18,"\N",0
10,13,19,787,20,18,"\N",0
8,16,19,787,9,18,"\N",0
4,10,19,787,4,18,"\N",0
5,7,19,787,20,18,"\N",0
6,8,19,787,1,19,"1",10
2,9,19,787,1,19,"2",8
1,5,19,787,1,19,"3",6
7,15,19,787,1,19,"4",5
9,1,19,787,1,19,"5",4
3,2,19,787,1,19,"6",3
4,17,19,787,1,19,"7",2
11,4,19,787,1,19,"8",1
10,14,19,787,1,19,"9",0
5,18,19,787,1,19,"10",0
8,12,19,787,1,19,"11",0
6,21,19,787,11,19,"12",0
1,22,19,787,11,19,"13",0
2,3,19,787,11,19,"14",0
9,19,19,787,11,19,"15",0
11,11,19,787,12,19,"16",0
3,6,19,787,12,19,"17",0
7,20,19,787,5,19,"\N",0
10,13,19,787,20,19,"\N",0
8,16,19,787,9,19,"\N",0
4,10,19,787,4,19,"\N",0
5,7,19,787,20,19,"\N",0
6,8,19,787,1,20,"1",10
2,9,19,787,1,20,"2",8
1,5,19,787,1,20,"3",6
7,15,19,787,1,20,"4",5
9,1,19,787,1,20,"5",4
3,2,19,787,1,20,"6",3
4,17,19,787,1,20,"7",2
11,4,19,787,1,20,"8",1
10,14,19,787,1,20,"9",0
5,18,19,787,1,20,"10",0
8,12,19,787,1,20,"11",0
6,21,19,787,11,20,"12",0
1,22,19,787,11,20,"13",0
2,3,19,787,11,20,"14",0
9,19,19,787,11,20,"15",0
11,11,19,787,12,20,"16",0
3,6,19,787,12,20,"17",0
7,20,19,787,5,20,"\N",0
10,13,19,787,20,20,"\N",0
8,16,19,787,9,20,"\N",0
4,10,19,787,4,20,"\N",0
5,7,19,787,20,20,"\N",0
6,8,19,787,1,21,"1",10
2,9,19,787,1,21,"2",8
1,5,19,787,1,21,"3",6
7,15,19,787,1,21,"4",5
9,1,19,787,1,21,"5",4
3,2,19,787,1,21,"6",3
4,17,19,787,1,21,"7",2
11,4,19,787,1,21,"8",1
10,14,19,787,1,21,"9",0
5,18,19,787,1,21,"10",0
8,12,19,787,1,21,"11",0
6,21,19,787,11,21,"12",0
1,22,19,787,11,21,"13",0
2,3,19,787,11,21,"14",0
9,19,19,787,11,21,"15",0
11,11,19,787,12,21,"16",0
3,6,19,787,12,21,"17",0
7,20,19,787,5,21,"\N",0
10,13,19,787,20,21,"\N",0
8,16,19,787,9,21,"\N",0
4,10,19,787,4,21,"\N",0
5,7,19,787,20,21,"\N",0
6,8,19,787,1,22,"1",10
2,9,19,787,1,22,"2",8
1,5,19,787,1,22,"3",6
7,15,19,787,1,22,"4",5
9,1,19,787,1,22,"5",4
3,2,19,787,1,22,"6",3
4,17,19,787,1,22,"7",2
11,4,19,787,1,22,"8",1
10,14,19,787,1,22,"9",0
5,18,19,787,1,22,"10",0
8,12,19,787,1,22,"11",0
6,21,19,787,11,22,"12",0
1,22,19,787,11,22,"13",0
2,3,19,787,11,22,"14",0
9,19,19,787,11,22,"15",0
11,11,19,787,12,22,"16",0
3,6,19,787,12,22,"17",0
7,20,19,787,5,22,"\N",0
10,13,19,787,20,22,"\N",0
8,16,19,787,9,22,"\N",0
4,10,19,787,4,22,"\N",0
5,7,19,787,20,22,"\N",0
6,13,20,788,1,1,"1",10
1,8,20,788,1,1,"2",8
2,9,20,788,1,1,"3",6
4,2,20,788,1,1,"4",5
9,5,20,788,1,1,"5",4
3,15,20,788,1,1,"6",3
7,17,20,788,1,1,"7",2
11,3,20,788,1,1,"8",1
10,10,20,788,1,1,"9",0
5,4,20,788,1,1,"10",0
1,22,20,788,1,1,"11",0
2,21,20,788,11,1,"12",0
6,1,20,788,11,1,"13",0
9,6,20,788,11,1,"14",0
5,7,20,788,11,1,"15",0
11,19,20,788,11,1,"16",0
3,11,20,788,11,1,"17",0
4,14,20,788,11,1,"18",0
7,16,20,788,12,1,"19",0
10,12,20,788,6,1,"\N",0
2,18,20,788,4,1,"\N",0
9,20,20,788,5,1,"\N",0
6,13,20,788,1,2,"1",10
1,8,20,788,1,2,"2",8
2,9,20,788,1,2,"3",6
4,2,20,788,1,2,"4",5
9,5,20,788,1,2,"5",4
3,15,20,788,1,2,"6",3
7,17,20,788,1,2,"7",2
11,3,20,788,1,2,"8",1
10,10,20,788,1,2,"9",0
5,4,20,788,1,2,"10",0
1,22,20,788,1,2,"11",0
2,21,20,788,11,2,"12",0
6,1,20,788,11,2,"13",0
9,6,20,788,11,2,"14",0
5,7,20,788,11,2,"15",0
11,19,20,788,11,2,"16",0
3,11,20,788,11,2,"17",0
4,14,20,788,11,2,"18",0
7,16,20,788,12,2,"19",0
10,12,20,788,6,2,"\N",0
2,18,20,788,4,2,"\N",0
9,20,20,788,5,2,"\N",0
6,13,20,788,1,3,"1",10
1,8,20,788,1,3,"2",8
2,9,20,788,1,3,"3",6
4,2,20,788,1,3,"4",5
9,5,20,788,1,3,"5",4
3,15,20,788,1,3,"6",3
7,17,20,788,1,3,"7",2
11,3,20,788,1,3,"8",1
10,10,20,788,1,3,"9",0
5,4,20,788,1,3,"10",0
1,22,20,788,1,3,"11",0
2,21,20,788,11,3,"12",0
6,1,20,788,11,3,"13",0
9,6,20,788,11,3,"14",0
5,7,20,788,11,3,"15",0
11,19,20,788,11,3,"16",0
3,11,20,788,11,3,"17",0
4,14,20,788,11,3,"18",0
7,16,20,788,12,3,"19",0
10,12,20,788,6,3,"\N",0
2,18,20,788,4,3,"\N",0
9,20,20,788,5,3,"\N",0
6,13,20,788,1,4,"1",10
1,8,20,788,1,4,"2",8
2,9,20,788,1,4,"3",6
4,2,20,788,1,4,"4",5
9,5,20,788,1,4,"5",4
3,15,20,788,1,4,"6",3
7,17,20,788,1,4,"7",2
11,3,20,788,1,4,"8",1
10,10,20,788,1,4,"9",0
5,4,20,788,1,4,"10",0
1,22,20,788,1,4,"11",0
2,21,20,788,11,4,"12",0
6,1,20,788,11,4,"13",0
9,6,20,788,11,4,"14",0
5,7,20,788,11,4,"15",0
11,19,20,788,11,4,"16",0
3,11,20,788,11,4,"17",0
4,14,20,788,11,4,"18",0
7,16,20,788,12,4,"19",0
10,12,20,788,6,4,"\N",0
2,18,20,788,4,4,"\N",0
9,20,20,788,5,4,"\N",0
6,13,20,788,1,5,"1",10
1,8,20,788,1,5,"2",8
2,9,20,788,1,5,"3",6
4,2,20,788,1,5,"4",5
9,5,20,788,1,5,"5",4
3,15,20,788,1,5,"6",3
7,17,20,788,1,5,"7",2
11,3,20,788,1,5,"8",1
10,10,20,788,1,5,"9",0
5,4,20,788,1,5,"10",0
1,22,20,788,1,5,"11",0
2,21,20,788,11,5,"12",0
6,1,20,788,11,5,"13",0
9,6,20,788,11,5,"14",0
5,7,20,788,11,5,"15",0
11,19,20,788,11,5,"16",0
3,11,20,788,11,5,"17",0
4,14,20,788,11,5,"18",0
7,16,20,788,12,5,"19",0
10,12,20,788,6,5,"\N",0
2,18,20,788,4,5,"\N",0
9,20,20,788,5,5,"\N",0
6,13,20,788,1,6,"1",10
1,8,20,788,1,6,"2",8
2,9,20,788,1,6,"3",6
4,2,20,788,1,6,"4",5
9,5,20,788,1,6,"5",4
3,15,20,788,1,6,"6",3
7,17,20,788,1,6,"7",2
11,3,20,788,1,6,"8",1
10,10,20,788,1,6,"9",0
5,4,20,788,1,6,"10",0
1,22,20,788,1,6,"11",0
2,21,20,788,11,6,"12",0
6,1,20,788,11,6,"13",0
9,6,20,788,11,6,"14",0
5,7,20,788,11,6,"15",0
11,19,20,788,11,6,"16",0
3,11,20,788,11,6,"17",0
4,14,20,788,11,6,"18",0
7,16,20,788,12,6,"19",0
10,12,20,788,6,6,"\N",0
2,18,20,788,4,6,"\N",0
9,20,20,788,5,6,"\N",0
6,13,20,788,1,7,"1",10
1,8,20,788,1,7,"2",8
2,9,20,788,1,7,"3",6
4,2,20,788,1,7,"4",5
9,5,20,788,1,7,"5",4
3,15,20,788,1,7,"6",3
7,17,20,788,1,7,"7",2
11,3,20,788,1,7,"8",1
10,10,20,788,1,7,"9",0
5,4,20,788,1,7,"10",0
1,22,20,788,1,7,"11",0
2,21,20,788,11,7,"12",0
6,1,20,788,11,7,"13",0
9,6,20,788,11,7,"14",0
5,7,20,788,11,7,"15",0
11,19,20,788,11,7,"16",0
3,11,20,788,11,7,"17",0
4,14,20,788,11,7,"18",0
7,16,20,788,12,7,"19",0
10,12,20,788,6,7,"\N",0
2,18,20,788,4,7,"\N",0
9,20,20,788,5,7,"\N",0
6,13,20,788,1,8,"1",10
1,8,20,788,1,8,"2",8
2,9,20,788,1,8,"3",6
4,2,20,788,1,8,"4",5
9,5,20,788,1,8,"5",4
3,15,20,788,1,8,"6",3
7,17,20,788,1,8,"7",2
11,3,20,788,1,8,"8",1
10,10,20,788,1,8,"9",0
5,4,20,788,1,8,"10",0
1,22,20,788,1,8,"11",0
2,21,20,788,11,8,"12",0
6,1,20,788,11,8,"13",0
9,6,20,788,11,8,"14",0
5,7,20,788,11,8,"15",0
11,19,20,788,11,8,"16",0
3,11,20,788,11,8,"17",0
4,14,20,788,11,8,"18",0
7,16,20,788,12,8,"19",0
10,12,20,788,6,8,"\N",0
2,18,20,788,4,8,"\N",0
9,20,20,788,5,8,"\N",0
6,13,20,788,1,9,"1",10
1,8,20,788,1,9,"2",8
2,9,20,788,1,9,"3",6
4,2,20,788,1,9,"4",5
9,5,20,788,1,9,"5",4
3,15,20,788,1,9,"6",3
7,17,20,788,1,9,"7",2
11,3,20,788,1,9,"8",1
10,10,20,788,1,9,"9",0
5,4,20,788,1,9,"10",0
1,22,20,788,1,9,"11",0
2,21,20,788,11,9,"12",0
6,1,20,788,11,9,"13",0
9,6,20,788,11,9,"14",0
5,7,20,788,11,9,"15",0
11,19,20,788,11,9,"16",0
3,11,20,788,11,9,"17",0
4,14,20,788,11,9,"18",0
7,16,20,788,12,9,"19",0
10,12,20,788,6,9,"\N",0
2,18,20,788,4,9,"\N",0
9,20,20,788,5,9,"\N",0
6,13,20,788,1,10,"1",10
1,8,20,788,1,10,"2",8
2,9,20,788,1,10,"3",6
4,2,20,788,1,10,"4",5
9,5,20,788,1,10,"5",4
3,15,20,788,1,10,"6",3
7,17,20,788,1,10,"7",2
11,3,20,788,1,10,"8",1
10,10,20,788,1,10,"9",0
5,4,20,788,1,10,"10",0
1,22,20,788,1,10,"11",0
2,21,20,788,11,10,"12",0
6,1,20,788,11,10,"13",0
9,6,20,788,11,10,"14",0
5,7,20,788,11,10,"15",0
11,19,20,788,11,10,"16",0
3,11,20,788,11,10,"17",0
4,14,20,788,11,10,"18",0
7,16,20,788,12,10,"19",0
10,12,20,788,6,10,"\N",0
2,18,20,788,4,10,"\N",0
9,20,20,788,5,10,"\N",0
6,13,20,788,1,11,"1",10
1,8,20,788,1,11,"2",8
2,9,20,788,1,11,"3",6
4,2,20,788,1,11,"4",5
9,5,20,788,1,11,"5",4
3,15,20,788,1,11,"6",3
7,17,20,788,1,11,"7",2
11,3,20,788,1,11,"8",1
10,10,20,788,1,11,"9",0
5,4,20,788,1,11,"10",0
1,22,20,788,1,11,"11",0
2,21,20,788,11,11,"12",0
6,1,20,788,11,11,"13",0
9,6,20,788,11,11,"14",0
5,7,20,788,11,11,"15",0
11,19,20,788,11,11,"16",0
3,11,20,788,11,11,"17",0
4,14,20,788,11,11,"18",0
7,16,20,788,12,11,"19",0
10,12,20,788,6,11,"\N",0
2,18,20,788,4,11,"\N",0
9,20,20,788,5,11,"\N",0
6,13,20,788,1,12,"1",10
1,8,20,788,1,12,"2",8
2,9,20,788,1,12,"3",6
4,2,20,788,1,12,"4",5
9,5,20,788,1,12,"5",4
3,15,20,788,1,12,"6",3
7,17,20,788,1,12,"7",2
11,3,20,788,1,12,"8",1
10,10,20,788,1,12,"9",0
5,4,20,788,1,12,"10",0
1,22,20,788,1,12,"11",0
2,21,20,788,11,12,"12",0
6,1,20,788,11,12,"13",0
9,6,20,788,11,12,"14",0
5,7,20,788,11,12,"15",0
11,19,20,788,11,12,"16",0
3,11,20,788,11,12,"17",0
4,14,20,788,11,12,"18",0
7,16,20,788,12,12,"19",0
10,12,20,788,6,12,"\N",0
2,18,20,788,4,12,"\N",0
9,20,20,788,5,12,"\N",0
6,13,20,788,1,13,"1",10
1,8,20,788,1,13,"2",8
2,9,20,788,1,13,"3",6
4,2,20,788,1,13,"4",5
9,5,20,788,1,13,"5",4
3,15,20,788,1,13,"6",3
7,17,20,788,1,13,"7",2
11,3,20,788,1,13,"8",1
10,10,20,788,1,13,"9",0
5,4,20,788,1,13,"10",0
1,22,20,788,1,13,"11",0
2,21,20,788,11,13,"12",0
6,1,20,788,11,13,"13",0
9,6,20,788,11,13,"14",0
5,7,20,788,11,13,"15",0
11,19,20,788,11,13,"16",0
3,11,20,788,11,13,"17",0
4,14,20,788,11,13,"18",0
7,16,20,788,12,13,"19",0
10,12,20,788,6,13,"\N",0
2,18,20,788,4,13,"\N",0
9,20,20,788,5,13,"\N",0
6,13,20,788,1,14,"1",10
1,8,20,788,1,14,"2",8
2,9,20,788,1,14,"3",6
4,2,20,788,1,14,"4",5
9,5,20,788,1,14,"5",4
3,15,20,788,1,14,"6",3
7,17,20,788,1,14,"7",2
11,3,20,788,1,14,"8",1
10,10,20,788,1,14,"9",0
5,4,20,788,1,14,"10",0
1,22,20,788,1,14,"11",0
2,21,20,788,11,14,"12",0
6,1,20,788,11,14,"13",0
9,6,20,788,11,14,"14",0
5,7,20,788,11,14,"15",0
11,19,20,788,11,14,"16",0
3,11,20,788,11,14,"17",0
4,14,20,788,11,14,"18",0
7,16,20,788,12,14,"19",0
10,12,20,788,6,14,"\N",0
2,18,20,788,4,14,"\N",0
9,20,20,788,5,14,"\N",0
6,13,20,788,1,15,"1",10
1,8,20,788,1,15,"2",8
2,9,20,788,1,15,"3",6
4,2,20,788,1,15,"4",5
9,5,20,788,1,15,"5",4
3,15,20,788,1,15,"6",3
7,17,20,788,1,15,"7",2
11,3,20,788,1,15,"8",1
10,10,20,788,1,15,"9",0
5,4,20,788,1,15,"10",0
1,22,20,788,1,15,"11",0
2,21,20,788,11,15,"12",0
6,1,20,788,11,15,"13",0
9,6,20,788,11,15,"14",0
5,7,20,788,11,15,"15",0
11,19,20,788,11,15,"16",0
3,11,20,788,11,15,"17",0
4,14,20,788,11,15,"18",0
7,16,20,788,12,15,"19",0
10,12,20,788,6,15,"\N",0
2,18,20,788,4,15,"\N",0
9,20,20,788,5,15,"\N",0
6,13,20,788,1,16,"1",10
1,8,20,788,1,16,"2",8
2,9,20,788,1,16,"3",6
4,2,20,788,1,16,"4",5
9,5,20,788,1,16,"5",4
3,15,20,788,1,16,"6",3
7,17,20,788,1,16,"7",2
11,3,20,788,1,16,"8",1
10,10,20,788,1,16,"9",0
5,4,20,788,1,16,"10",0
1,22,20,788,1,16,"11",0
2,21,20,788,11,16,"12",0
6,1,20,788,11,16,"13",0
9,6,20,788,11,16,"14",0
5,7,20,788,11,16,"15",0
11,19,20,788,11,16,"16",0
3,11,20,788,11,16,"17",0
4,14,20,788,11,16,"18",0
7,16,20,788,12,16,"19",0
10,12,20,788,6,16,"\N",0
2,18,20,788,4,16,"\N",0
9,20,20,788,5,16,"\N",0
6,13,20,788,1,17,"1",10
1,8,20,788,1,17,"2",8
2,9,20,788,1,17,"3",6
4,2,20,788,1,17,"4",5
9,5,20,788,1,17,"5",4
3,15,20,788,1,17,"6",3
7,17,20,788,1,17,"7",2
11,3,20,788,1,17,"8",1
10,10,20,788,1,17,"9",0
5,4,20,788,1,17,"10",0
1,22,20,788,1,17,"11",0
2,21,20,788,11,17,"12",0
6,1,20,788,11,17,"13",0
9,6,20,788,11,17,"14",0
5,7,20,788,11,17,"15",0
11,19,20,788,11,17,"16",0
3,11,20,788,11,17,"17",0
4,14,20,788,11,17,"18",0
7,16,20,788,12,17,"19",0
10,12,20,788,6,17,"\N",0
2,18,20,788,4,17,"\N",0
9,20,20,788,5,17,"\N",0
6,13,20,788,1,18,"1",10
1,8,20,788,1,18,"2",8
2,9,20,788,1,18,"3",6
4,2,20,788,1,18,"4",5
9,5,20,788,1,18,"5",4
3,15,20,788,1,18,"6",3
7,17,20,788,1,18,"7",2
11,3,20,788,1,18,"8",1
10,10,20,788,1,18,"9",0
5,4,20,788,1,18,"10",0
1,22,20,788,1,18,"11",0
2,21,20,788,11,18,"12",0
6,1,20,788,11,18,"13",0
9,6,20,788,11,18,"14",0
5,7,20,788,11,18,"15",0
11,19,20,788,11,18,"16",0
3,11,20,788,11,18,"17",0
4,14,20,788,11,18,"18",0
7,16,20,788,12,18,"19",0
10,12,20,788,6,18,"\N",0
2,18,20,788,4,18,"\N",0
9,20,20,788,5,18,"\N",0
6,13,20,788,1,19,"1",10
1,8,20,788,1,19,"2",8
2,9,20,788,1,19,"3",6
4,2,20,788,1,19,"4",5
9,5,20,788,1,19,"5",4
3,15,20,788,1,19,"6",3
7,17,20,788,1,19,"7",2
11,3,20,788,1,19,"8",1
10,10,20,788,1,19,"9",0
5,4,20,788,1,19,"10",0
1,22,20,788,1,19,"11",0
2,21,20,788,11,19,"12",0
6,1,20,788,11,19,"13",0
9,6,20,788,11,19,"14",0
5,7,20,788,11,19,"15",0
11,19,20,788,11,19,"16",0
3,11,20,788,11,19,"17",0
4,14,20,788,11,19,"18",0
7,16,20,788,12,19,"19",0
10,12,20,788,6,19,"\N",0
2,18,20,788,4,19,"\N",0
9,20,20,788,5,19,"\N",0
6,13,20,788,1,20,"1",10
1,8,20,788,1,20,"2",8
2,9,20,788,1,20,"3",6
4,2,20,788,1,20,"4",5
9,5,20,788,1,20,"5",4
3,15,20,788,1,20,"6",3
7,17,20,788,1,20,"7",2
11,3,20,788,1,20,"8",1
10,10,20,788,1,20,"9",0
5,4,20,788,1,20,"10",0
1,22,20,788,1,20,"11",0
2,21,20,788,11,20,"12",0
6,1,20,788,11,20,"13",0
9,6,20,788,11,20,"14",0
5,7,20,788,11,20,"15",0
11,19,20,788,11,20,"16",0
3,11,20,788,11,20,"17",0
4,14,20,788,11,20,"18",0
7,16,20,788,12,20,"19",0
10,12,20,788,6,20,"\N",0
2,18,20,788,4,20,"\N",0
9,20,20,788,5,20,"\N",0
6,13,20,788,1,21,"1",10
1,8,20,788,1,21,"2",8
2,9,20,788,1,21,"3",6
4,2,20,788,1,21,"4",5
9,5,20,788,1,21,"5",4
3,15,20,788,1,21,"6",3
7,17,20,788,1,21,"7",2
11,3,20,788,1,21,"8",1
10,10,20,788,1,21,"9",0
5,4,20,788,1,21,"10",0
1,22,20,788,1,21,"11",0
2,21,20,788,11,21,"12",0
6,1,20,788,11,21,"13",0
9,6,20,788,11,21,"14",0
5,7,20,788,11,21,"15",0
11,19,20,788,11,21,"16",0
3,11,20,788,11,21,"17",0
4,14,20,788,11,21,"18",0
7,16,20,788,12,21,"19",0
10,12,20,788,6,21,"\N",0
2,18,20,788,4,21,"\N",0
9,20,20,788,5,21,"\N",0
6,13,20,788,1,22,"1",10
1,8,20,788,1,22,"2",8
2,9,20,788,1,22,"3",6
4,2,20,788,1,22,"4",5
9,5,20,788,1,22,"5",4
3,15,20,788,1,22,"6",3
7,17,20,788,1,22,"7",2
11,3,20,788,1,22,"8",1
10,10,20,788,1,22,"9",0
5,4,20,788,1,22,"10",0
1,22,20,788,1,22,"11",0
2,21,20,788,11,22,"12",0
6,1,20,788,11,22,"13",0
9,6,20,788,11,22,"14",0
5,7,20,788,11,22,"15",0
11,19,20,788,11,22,"16",0
3,11,20,788,11,22,"17",0
4,14,20,788,11,22,"18",0
7,16,20,788,12,22,"19",0
10,12,20,788,6,22,"\N",0
2,18,20,788,4,22,"\N",0
9,20,20,788,5,22,"\N",0
7,8,21,789,1,1,"1",10
6,13,21,789,1,1,"2",8
11,1,21,789,1,1,"3",6
5,9,21,789,1,1,"4",5
1,17,21,789,1,1,"5",4
3,18,21,789,1,1,"6",3
10,6,21,789,1,1,"7",2
4,15,21,789,1,1,"8",1
6,2,21,789,1,1,"9",0
7,21,21,789,11,1,"10",0
1,10,21,789,11,1,"11",0
2,14,21,789,11,1,"12",0
9,11,21,789,11,1,"13",0
4,3,21,789,5,1,"\N",0
5,4,21,789,5,1,"\N",0
11,22,21,789,4,1,"\N",0
3,5,21,789,3,1,"\N",0
10,19,21,789,21,1,"\N",0
1,7,21,789,4,1,"\N",0
2,12,21,789,4,1,"\N",0
11,16,21,789,4,1,"\N",0
6,20,21,789,4,1,"\N",0
7,8,21,789,1,2,"1",10
6,13,21,789,1,2,"2",8
11,1,21,789,1,2,"3",6
5,9,21,789,1,2,"4",5
1,17,21,789,1,2,"5",4
3,18,21,789,1,2,"6",3
10,6,21,789,1,2,"7",2
4,15,21,789,1,2,"8",1
6,2,21,789,1,2,"9",0
7,21,21,789,11,2,"10",0
1,10,21,789,11,2,"11",0
2,14,21,789,11,2,"12",0
9,11,21,789,11,2,"13",0
4,3,21,789,5,2,"\N",0
5,4,21,789,5,2,"\N",0
11,22,21,789,4,2,"\N",0
3,5,21,789,3,2,"\N",0
10,19,21,789,21,2,"\N",0
1,7,21,789,4,2,"\N",0
2,12,21,789,4,2,"\N",0
11,16,21,789,4,2,"\N",0
6,20,21,789,4,2,"\N",0
7,8,21,789,1,3,"1",10
6,13,21,789,1,3,"2",8
11,1,21,789,1,3,"3",6
5,9,21,789,1,3,"4",5
1,17,21,789,1,3,"5",4
3,18,21,789,1,3,"6",3
10,6,21,789,1,3,"7",2
4,15,21,789,1,3,"8",1
6,2,21,789,1,3,"9",0
7,21,21,789,11,3,"10",0
1,10,21,789,11,3,"11",0
2,14,21,789,11,3,"12",0
9,11,21,789,11,3,"13",0
4,3,21,789,5,3,"\N",0
5,4,21,789,5,3,"\N",0
11,22,21,789,4,3,"\N",0
3,5,21,789,3,3,"\N",0
10,19,21,789,21,3,"\N",0
1,7,21,789,4,3,"\N",0
2,12,21,789,4,3,"\N",0
11,16,21,789,4,3,"\N",0
6,20,21,789,4,3,"\N",0
7,8,21,789,1,4,"1",10
6,13,21,789,1,4,"2",8
11,1,21,789,1,4,"3",6
5,9,21,789,1,4,"4",5
1,17,21,789,1,4,"5",4
3,18,21,789,1,4,"6",3
10,6,21,789,1,4,"7",2
4,15,21,789,1,4,"8",1
6,2,21,789,1,4,"9",0
7,21,21,789,11,4,"10",0
1,10,21,789,11,4,"11",0
2,14,21,789,11,4,"12",0
9,11,21,789,11,4,"13",0
4,3,21,789,5,4,"\N",0
5,4,21,789,5,4,"\N",0
11,22,21,789,4,4,"\N",0
3,5,21,789,3,4,"\N",0
10,19,21,789,21,4,"\N",0
1,7,21,789,4,4,"\N",0
2,12,21,789,4,4,"\N",0
11,16,21,789,4,4,"\N",0
6,20,21,789,4,4,"\N",0
7,8,21,789,1,5,"1",10
6,13,21,789,1,5,"2",8
11,1,21,789,1,5,"3",6
5,9,21,789,1,5,"4",5
1,17,21,789,1,5,"5",4
3,18,21,789,1,5,"6",3
10,6,21,789,1,5,"7",2
4,15,21,789,1,5,"8",1
6,2,21,789,1,5,"9",0
7,21,21,789,11,5,"10",0
1,10,21,789,11,5,"11",0
2,14,21,789,11,5,"12",0
9,11,21,789,11,5,"13",0
4,3,21,789,5,5,"\N",0
5,4,21,789,5,5,"\N",0
11,22,21,789,4,5,"\N",0
3,5,21,789,3,5,"\N",0
10,19,21,789,21,5,"\N",0
1,7,21,789,4,5,"\N",0
2,12,21,789,4,5,"\N",0
11,16,21,789,4,5,"\N",0
6,20,21,789,4,5,"\N",0
7,8,21,789,1,6,"1",10
6,13,21,789,1,6,"2",8
11,1,21,789,1,6,"3",6
5,9,21,789,1,6,"4",5
1,17,21,789,1,6,"5",4
3,18,21,789,1,6,"6",3
10,6,21,789,1,6,"7",2
4,15,21,789,1,6,"8",1
