"ID_RESULTADO_CONSTRUTORES","ID_RESULTADOS","ID_CONSTRUTOR","PONTOS_RESULTADO_CONSTRUTOR"
4603,4603,37,0
4604,4604,3,9
4605,4605,32,7
4606,4606,6,4
4607,4607,1,3
4608,4608,49,2
4609,4609,25,0
4610,4610,34,0
4611,4611,33,0
4612,4612,21,0
4613,4613,45,0
4614,4614,39,0
4615,4615,22,0
4616,4616,18,0
4617,4617,37,0
4618,4618,27,0
4619,4619,1,15
4620,4620,34,4
4621,4621,21,3
4622,4622,32,2
4623,4623,27,1
4624,4624,33,0
4625,4625,25,0
4626,4626,39,0
4627,4627,22,0
4628,4628,49,0
4629,4629,3,0
4630,4630,37,0
4631,4631,45,0
4632,4632,6,0
4633,4633,18,0
4634,4634,32,9
4635,4635,3,6
4636,4636,6,7
4637,4637,25,2
4638,4638,37,1
4639,4639,49,0
4640,4640,22,0
4641,4641,1,0
4642,4642,27,0
4643,4643,39,0
4644,4644,21,0
4645,4645,33,0
4646,4646,34,0
4647,4647,45,0
4648,4648,18,0
4649,4649,32,9
4650,4650,3,8
4651,4651,1,4
4652,4652,6,3
4653,4653,21,1
4654,4654,49,0
4655,4655,34,0
4656,4656,27,0
4657,4657,25,0
4658,4658,39,0
4659,4659,22,0
4660,4660,33,0
4661,4661,18,0
4662,4662,37,0
4663,4663,45,0
4664,4664,3,15
4665,4665,1,4
4666,4666,32,3
4667,4667,22,2
4668,4668,25,1
4669,4669,39,0
4670,4670,6,0
4671,4671,21,0
4672,4672,33,0
4673,4673,37,0
4674,4674,18,0
4675,4675,27,0
4676,4676,49,0
4677,4677,34,0
4678,4678,45,0
4679,4679,3,15
4680,4680,32,7
4681,4681,21,2
4682,4682,22,1
4683,4683,25,0
4684,4684,39,0
4685,4685,49,0
4686,4686,1,0
4687,4687,6,0
4688,4688,18,0
4689,4689,45,0
4690,4690,34,0
4691,4691,33,0
4692,4692,27,0
4693,4693,37,0
4694,4694,3,9
4695,4695,1,6
4696,4696,32,4
4697,4697,25,5
4698,4698,33,1
4699,4699,49,0
4700,4700,27,0
4701,4701,18,0
4702,4702,22,0
4703,4703,21,0
4704,4704,6,0
4705,4705,45,0
4706,4706,34,0
4707,4707,39,0
4708,4708,37,0
4709,4709,3,9
4710,4710,32,6
4711,4711,1,4
4712,4712,22,3
4713,4713,34,2
4714,4714,21,1
4715,4715,25,0
4716,4716,37,0
4717,4717,18,0
4718,4718,27,0
4719,4719,39,0
4720,4720,45,0
4721,4721,33,0
4722,4722,49,0
4723,4723,6,0
4724,4724,3,15
4725,4725,22,7
4726,4726,32,2
4727,4727,1,1
4728,4728,27,0
4729,4729,49,0
4730,4730,37,0
4731,4731,33,0
4732,4732,25,0
4733,4733,39,0
4734,4734,34,0
4735,4735,6,0
4736,4736,21,0
4737,4737,18,0
4738,4738,45,0
4739,4739,3,13
4740,4740,32,6
4741,4741,6,3
4742,4742,22,2
4743,4743,1,1
4744,4744,27,0
4745,4745,49,0
4746,4746,25,0
4747,4747,37,0
4748,4748,18,0
4749,4749,33,0
4750,4750,21,0
4751,4751,45,0
4752,4752,34,0
4753,4753,42,0
4754,4754,39,0
4755,4755,1,11
4756,4756,6,6
4757,4757,3,4
4758,4758,22,3
4759,4759,21,1
4760,4760,32,0
4761,4761,37,0
4762,4762,25,0
4763,4763,18,0
4764,4764,34,0
4765,4765,49,0
4766,4766,45,0
4767,4767,33,0
4768,4768,27,0
4769,4769,3,12
4770,4770,1,10
4771,4771,32,2
4772,4772,33,1
4773,4773,25,0
4774,4774,21,0
4775,4775,49,0
4776,4776,37,0
4777,4777,34,0
4778,4778,18,0
4779,4779,6,0
4780,4780,22,0
4781,4781,27,0
4782,4782,39,0
4783,4783,42,0
4784,4784,45,0
4785,4785,3,15
4786,4786,34,4
4787,4787,21,3
4788,4788,22,2
4789,4789,33,1
4790,4790,25,0
4791,4791,32,0
4792,4792,37,0
4793,4793,45,0
4794,4794,27,0
4795,4795,18,0
4796,4796,6,0
4797,4797,49,0
4798,4798,1,0
4799,4799,6,12
4800,4800,32,7
4801,4801,1,4
4802,4802,22,2
4803,4803,25,0
4804,4804,21,0
4805,4805,34,0
4806,4806,27,0
4807,4807,33,0
4808,4808,3,0
4809,4809,45,0
4810,4810,39,0
4811,4811,18,0
4812,4812,49,0
4813,4813,37,0
4814,4814,6,15
4815,4815,22,4
4816,4816,25,3
4817,4817,33,0
4818,4818,39,1
4819,4819,49,0
4820,4820,34,0
4821,4821,3,0
4822,4822,32,0
4823,4823,37,0
4824,4824,1,0
4825,4825,21,0
4826,4826,18,0
4827,4827,27,0
4828,4828,45,0
4829,4829,3,9
4830,4830,32,6
4831,4831,27,7
4832,4832,25,2
4833,4833,22,1
4834,4834,34,0
4835,4835,21,0
4836,4836,6,0
4837,4837,1,0
4838,4838,45,0
4839,4839,26,0
4840,4840,49,0
4841,4841,18,0
4842,4842,32,9
4843,4843,3,6
4844,4844,1,7
4845,4845,22,3
4846,4846,21,0
4847,4847,26,0
4848,4848,25,0
4849,4849,27,0
4850,4850,34,0
4851,4851,6,0
4852,4852,45,0
4853,4853,18,0
4854,4854,49,0
4855,4855,1,11
4856,4856,3,6
4857,4857,22,4
4858,4858,6,3
4859,4859,34,1
4860,4860,21,0
4861,4861,25,0
4862,4862,45,0
4863,4863,27,0
4864,4864,49,0
4865,4865,26,0
4866,4866,18,0
4867,4867,32,0
4868,4868,1,15
4869,4869,32,4
4870,4870,3,3
4871,4871,27,3
4872,4872,21,0
4873,4873,6,0
4874,4874,25,0
4875,4875,49,0
4876,4876,26,0
4877,4877,22,0
4878,4878,34,0
4879,4879,45,0
4880,4880,18,0
4881,4881,3,9
4882,4882,32,6
4883,4883,6,7
4884,4884,27,2
4885,4885,1,1
4886,4886,22,0
4887,4887,34,0
4888,4888,21,0
4889,4889,26,0
4890,4890,25,0
4891,4891,49,0
4892,4892,18,0
4893,4893,45,0
4894,4894,3,13
4895,4895,1,9
4896,4896,32,2
4897,4897,27,1
4898,4898,6,0
4899,4899,25,0
4900,4900,26,0
4901,4901,49,0
4902,4902,34,0
4903,4903,45,0
4904,4904,18,0
4905,4905,21,0
4906,4906,22,0
4907,4907,32,9
4908,4908,27,6
4909,4909,1,4
4910,4910,6,3
4911,4911,3,2
4912,4912,34,1
4913,4913,49,0
4914,4914,25,0
4915,4915,21,0
4916,4916,18,0
4917,4917,22,0
4918,4918,26,0
4919,4919,45,0
4920,4920,3,13
4921,4921,1,9
4922,4922,27,3
4923,4923,34,0
4924,4924,6,0
4925,4925,25,0
4926,4926,21,0
4927,4927,26,0
4928,4928,32,0
4929,4929,49,0
4930,4930,45,0
4931,4931,22,0
4932,4932,18,0
4933,4933,3,15
4934,4934,1,4
4935,4935,27,3
4936,4936,25,3
4937,4937,32,0
4938,4938,34,0
4939,4939,49,0
4940,4940,21,0
4941,4941,26,0
4942,4942,6,0
4943,4943,18,0
4944,4944,22,0
4945,4945,45,0
4946,4946,3,13
4947,4947,32,6
4948,4948,27,3
4949,4949,1,3
4950,4950,34,0
4951,4951,26,0
4952,4952,22,0
4953,4953,6,0
4954,4954,45,0
4955,4955,21,0
4956,4956,49,0
4957,4957,25,0
4958,4958,18,0
4959,4959,3,13
4960,4960,32,8
4961,4961,6,3
4962,4962,25,1
4963,4963,26,0
4964,4964,27,0
4965,4965,49,0
4966,4966,22,0
4967,4967,21,0
4968,4968,1,0
4969,4969,18,0
4970,4970,34,0
4971,4971,45,0
4972,4972,1,9
4973,4973,6,10
4974,4974,26,5
4975,4975,21,1
4976,4976,22,0
4977,4977,49,0
4978,4978,27,0
4979,4979,45,0
4980,4980,3,0
4981,4981,18,0
4982,4982,32,0
4983,4983,25,0
4984,4984,34,0
4985,4985,3,15
4986,4986,6,4
4987,4987,1,3
4988,4988,22,2
4989,4989,26,1
4990,4990,21,0
4991,4991,25,0
4992,4992,45,0
4993,4993,18,0
4994,4994,39,0
4995,4995,27,0
4996,4996,49,0
4997,4997,32,0
4998,4998,34,0
4999,4999,3,13
5000,5000,1,6
5001,5001,32,3
5002,5002,6,3
5003,5003,27,0
5004,5004,22,0
5005,5005,21,0
5006,5006,49,0
5007,5007,45,0
5008,5008,34,0
5009,5009,26,0
5010,5010,18,0
5011,5011,25,0
5012,5012,39,0
5013,5013,22,9
5014,5014,1,6
5015,5015,32,4
5016,5016,3,5
5017,5017,27,1
5018,5018,21,0
5019,5019,18,0
5020,5020,49,0
5021,5021,25,0
5022,5022,6,0
5023,5023,34,0
5024,5024,45,0
5025,5025,26,0
5026,5026,1,9
5027,5027,3,6
5028,5028,6,4
5029,5029,25,5
5030,5030,32,1
5031,5031,27,0
5032,5032,49,0
5033,5033,22,0
5034,5034,26,0
5035,5035,34,0
5036,5036,45,0
5037,5037,21,0
5038,5038,18,0
5039,5039,1,9
5040,5040,6,9
5041,5041,32,4
5042,5042,4,2
5043,5043,27,1
5044,5044,25,0
5045,5045,50,0
5046,5046,21,0
5047,5047,45,0
5048,5048,51,0
5049,5049,18,0
5050,5050,3,0
5051,5051,34,0
5052,5052,52,0
5053,5053,32,12
5054,5054,6,6
5055,5055,4,4
5056,5056,3,2
5057,5057,25,1
5058,5058,45,0
5059,5059,50,0
5060,5060,1,0
5061,5061,51,0
5062,5062,27,0
5063,5063,34,0
5064,5064,21,0
5065,5065,52,0
5066,5066,18,0
5067,5067,49,0
5068,5068,32,9
5069,5069,21,6
5070,5070,4,4
5071,5071,1,3
5072,5072,3,2
5073,5073,6,1
5074,5074,34,0
5075,5075,25,0
5076,5076,51,0
5077,5077,45,0
5078,5078,50,0
5079,5079,27,0
5080,5080,18,0
5081,5081,52,0
5082,5082,49,0
5083,5083,1,9
5084,5084,6,6
5085,5085,32,4
5086,5086,27,4
5087,5087,4,2
5088,5088,3,0
5089,5089,21,0
5090,5090,25,0
5091,5091,49,0
5092,5092,51,0
5093,5093,34,0
5094,5094,53,0
5095,5095,45,0
5096,5096,50,0
5097,5097,6,15
5098,5098,1,4
5099,5099,3,4
5100,5100,32,2
5101,5101,4,0
5102,5102,27,0
5103,5103,21,0
5104,5104,51,0
5105,5105,25,0
5106,5106,34,0
5107,5107,18,0
5108,5108,45,0
5109,5109,50,0
5110,5110,53,0
5111,5111,3,9
5112,5112,6,10
5113,5113,25,3
5114,5114,32,2
5115,5115,34,1
5116,5116,21,0
5117,5117,51,0
5118,5118,27,0
5119,5119,50,0
5120,5120,1,0
5121,5121,4,0
5122,5122,18,0
5123,5123,53,0
5124,5124,45,0
5125,5125,34,9
5126,5126,3,6
5127,5127,1,4
5128,5128,6,3
5129,5129,32,2
5130,5130,4,1
5131,5131,21,0
5132,5132,51,0
5133,5133,50,0
5134,5134,25,0
5135,5135,53,0
5136,5136,45,0
5137,5137,18,0
5138,5138,49,0
5139,5139,27,0
5140,5140,1,9
5141,5141,6,6
5142,5142,27,4
5143,5143,34,4
5144,5144,4,2
5145,5145,25,0
5146,5146,21,0
5147,5147,51,0
5148,5148,32,0
5149,5149,18,0
5150,5150,50,0
5151,5151,3,0
5152,5152,49,0
5153,5153,53,0
5154,5154,45,0
5155,5155,6,9
5156,5156,1,8
5157,5157,27,4
5158,5158,21,3
5159,5159,3,1
5160,5160,25,0
5161,5161,18,0
5162,5162,51,0
5163,5163,32,0
5164,5164,45,0
5165,5165,53,0
5166,5166,4,0
5167,5167,34,0
5168,5168,50,0
5169,5169,49,0
5170,5170,1,9
5171,5171,32,8
5172,5172,6,7
5173,5173,34,1
5174,5174,25,0
5175,5175,21,0
5176,5176,45,0
5177,5177,4,0
5178,5178,27,0
5179,5179,18,0
5180,5180,53,0
5181,5181,50,0
5182,5182,3,0
5183,5183,51,0
5184,5184,49,0
5185,5185,1,15
5186,5186,32,6
5187,5187,6,3
5188,5188,3,1
5189,5189,25,0
5190,5190,34,0
5191,5191,21,0
5192,5192,45,0
5193,5193,50,0
5194,5194,4,0
5195,5195,27,0
5196,5196,53,0
5197,5197,49,0
5198,5198,18,0
5199,5199,51,0
5200,5200,1,9
5201,5201,34,9
5202,5202,32,5
5203,5203,6,2
5204,5204,4,0
5205,5205,25,0
5206,5206,21,0
5207,5207,27,0
5208,5208,3,0
5209,5209,53,0
5210,5210,51,0
5211,5211,45,0
5212,5212,50,0
5213,5213,26,0
5214,5214,18,0
5215,5215,32,9
5216,5216,3,9
5217,5217,1,4
5218,5218,34,2
5219,5219,4,1
5220,5220,21,0
5221,5221,27,0
5222,5222,18,0
5223,5223,25,0
5224,5224,45,0
5225,5225,51,0
5226,5226,53,0
5227,5227,49,0
5228,5228,50,0
5229,5229,6,0
5230,5230,3,13
5231,5231,32,8
5232,5232,1,3
5233,5233,21,1
5234,5234,27,0
5235,5235,51,0
5236,5236,4,0
5237,5237,34,0
5238,5238,6,0
5239,5239,49,0
5240,5240,25,0
5241,5241,53,0
5242,5242,50,0
5243,5243,26,0
5244,5244,18,0
5245,5245,3,15
5246,5246,1,4
5247,5247,6,3
5248,5248,21,3
5249,5249,25,0
5250,5250,32,0
5251,5251,18,0
5252,5252,34,0
5253,5253,53,0
5254,5254,45,0
5255,5255,51,0
5256,5256,26,0
5257,5257,3,9
5258,5258,27,10
5259,5259,25,3
5260,5260,6,2
5261,5261,21,1
5262,5262,45,0
5263,5263,18,0
5264,5264,32,0
5265,5265,1,0
5266,5266,4,0
5267,5267,34,0
5268,5268,51,0
5269,5269,53,0
5270,5270,26,0
5271,5271,1,9
5272,5272,3,6
5273,5273,32,4
5274,5274,51,3
5275,5275,4,2
5276,5276,21,1
5277,5277,50,0
5278,5278,25,0
5279,5279,27,0
5280,5280,34,0
5281,5281,6,0
5282,5282,45,0
5283,5283,53,0
5284,5284,52,0
5285,5285,54,0
5286,5286,1,15
5287,5287,4,4
5288,5288,51,3
5289,5289,27,2
5290,5290,53,1
5291,5291,32,0
5292,5292,52,0
5293,5293,21,0
5294,5294,6,0
5295,5295,25,0
5296,5296,3,0
5297,5297,54,0
5298,5298,34,0
5299,5299,50,0
5300,5300,45,0
5301,5301,6,13
5302,5302,4,6
5303,5303,3,3
5304,5304,32,2
5305,5305,53,1
5306,5306,21,0
5307,5307,34,0
5308,5308,50,0
5309,5309,25,0
5310,5310,52,0
5311,5311,27,0
5312,5312,54,0
5313,5313,1,0
5314,5314,51,0
5315,5315,45,0
5316,5316,1,9
5317,5317,6,6
5318,5318,32,4
5319,5319,4,3
5320,5320,21,2
5321,5321,27,1
5322,5322,51,0
5323,5323,52,0
5324,5324,50,0
5325,5325,25,0
5326,5326,53,0
5327,5327,34,0
5328,5328,45,0
5329,5329,54,0
5330,5330,3,0
5331,5331,1,9
5332,5332,4,6
5333,5333,32,6
5334,5334,6,3
5335,5335,3,1
5336,5336,34,0
5337,5337,27,0
5338,5338,21,0
5339,5339,45,0
5340,5340,50,0
5341,5341,25,0
5342,5342,52,0
5343,5343,51,0
5344,5344,53,0
5345,5345,54,0
5346,5346,1,44320
5347,5347,53,3
5348,5348,6,44318
5349,5349,3,44317
5350,5350,32,1
5351,5351,45,0
5352,5352,25,0
5353,5353,51,0
5354,5354,54,0
5355,5355,34,0
5356,5356,27,0
5357,5357,4,0
5358,5358,21,0
5359,5359,50,0
5360,5360,52,0
5361,5361,34,9
5362,5362,1,10
5363,5363,32,4
5364,5364,6,2
5365,5365,53,0
5366,5366,54,0
5367,5367,50,0
5368,5368,51,0
5369,5369,25,0
5370,5370,21,0
5371,5371,4,0
5372,5372,52,0
5373,5373,27,0
5374,5374,3,0
5375,5375,45,0
5376,5376,34,13
5377,5377,32,6
5378,5378,1,3
5379,5379,3,2
5380,5380,25,0
5381,5381,6,0
5382,5382,4,0
5383,5383,50,0
5384,5384,21,0
5385,5385,27,0
5386,5386,53,0
5387,5387,51,0
5388,5388,45,0
5389,5389,54,0
5390,5390,52,0
5391,5391,3,12
5392,5392,6,6
5393,5393,32,5
5394,5394,45,2
5395,5395,34,0
5396,5396,54,0
5397,5397,1,0
5398,5398,21,0
5399,5399,53,0
5400,5400,50,0
5401,5401,4,0
5402,5402,27,0
5403,5403,52,0
5404,5404,51,0
5405,5405,25,0
5406,5406,1,9
5407,5407,4,6
5408,5408,53,4
5409,5409,32,3
5410,5410,6,3
5411,5411,34,0
5412,5412,45,0
5413,5413,27,0
5414,5414,21,0
5415,5415,51,0
5416,5416,25,0
5417,5417,52,0
5418,5418,3,0
5419,5419,50,0
5420,5420,54,0
5421,5421,1,15
5422,5422,4,6
5423,5423,32,3
5424,5424,6,1
5425,5425,27,0
5426,5426,52,0
5427,5427,25,0
5428,5428,54,0
5429,5429,51,0
5430,5430,34,0
5431,5431,45,0
5432,5432,50,0
5433,5433,3,0
5434,5434,21,0
5435,5435,53,0
5436,5436,1,9
5437,5437,34,9
5438,5438,6,4
5439,5439,21,3
5440,5440,27,0
5441,5441,50,0
5442,5442,51,0
5443,5443,54,0
5444,5444,4,0
5445,5445,53,0
5446,5446,32,0
5447,5447,52,0
5448,5448,3,0
5449,5449,45,0
5450,5450,25,0
5451,5451,1,15
5452,5452,32,7
5453,5453,34,2
5454,5454,4,1
5455,5455,27,0
5456,5456,3,0
5457,5457,50,0
5458,5458,6,0
5459,5459,45,0
5460,5460,51,0
5461,5461,25,0
5462,5462,21,0
5463,5463,52,0
5464,5464,54,0
5465,5465,53,0
5466,5466,1,9
5467,5467,6,6
5468,5468,51,4
5469,5469,53,3
5470,5470,45,0
5471,5471,54,0
5472,5472,52,0
5473,5473,21,0
5474,5474,4,0
5475,5475,34,0
5476,5476,50,0
5477,5477,32,0
5478,5478,3,0
5479,5479,27,0
5480,5480,1,12
5481,5481,6,8
5482,5482,34,4
5483,5483,51,1
5484,5484,27,0
5485,5485,52,0
5486,5486,21,0
5487,5487,4,0
5488,5488,45,0
5489,5489,32,0
5490,5490,50,0
5491,5491,3,0
5492,5492,53,0
5493,5493,54,0
5494,5494,1,15
5495,5495,53,4
5496,5496,6,3
5497,5497,32,2
5498,5498,34,1
5499,5499,4,0
5500,5500,51,0
5501,5501,27,0
5502,5502,54,0
5503,5503,3,0
5504,5504,52,0
5505,5505,45,0
5506,5506,21,0
5507,5507,50,0
5508,5508,34,9
5509,5509,1,4
5510,5510,3,3
5511,5511,6,2
5512,5512,21,1
5513,5513,4,0
5514,5514,53,0
5515,5515,25,0
5516,5516,32,0
5517,5517,55,0
5518,5518,50,0
5519,5519,54,0
5520,5520,27,0
5521,5521,51,0
5522,5522,45,0
5523,5523,1,15
5524,5524,6,4
5525,5525,3,3
5526,5526,21,2
5527,5527,55,1
5528,5528,27,0
5529,5529,25,0
5530,5530,34,0
5531,5531,4,0
5532,5532,32,0
5533,5533,51,0
5534,5534,53,0
5535,5535,50,0
5536,5536,54,0
5537,5537,45,0
5538,5538,4,13
5539,5539,34,6
5540,5540,6,3
5541,5541,3,3
5542,5542,25,0
5543,5543,27,0
5544,5544,21,0
5545,5545,55,0
5546,5546,51,0
5547,5547,53,0
5548,5548,45,0
5549,5549,54,0
5550,5550,1,0
5551,5551,32,0
5552,5552,50,0
5553,5553,6,13
5554,5554,4,6
5555,5555,3,3
5556,5556,1,2
5557,5557,21,1
5558,5558,27,0
5559,5559,51,0
5560,5560,54,0
5561,5561,32,0
5562,5562,34,0
5563,5563,25,0
5564,5564,53,0
5565,5565,45,0
5566,5566,55,0
5567,5567,50,0
5568,5568,3,9
5569,5569,34,6
5570,5570,4,4
5571,5571,6,3
5572,5572,25,2
5573,5573,51,1
5574,5574,21,0
5575,5575,53,0
5576,5576,32,0
5577,5577,27,0
5578,5578,54,0
5579,5579,1,0
5580,5580,45,0
5581,5581,50,0
5582,5582,55,0
5583,5583,4,13
5584,5584,6,6
5585,5585,34,3
5586,5586,3,3
5587,5587,53,0
5588,5588,32,0
5589,5589,55,0
5590,5590,21,0
5591,5591,25,0
5592,5592,27,0
5593,5593,1,0
5594,5594,51,0
5595,5595,45,0
5596,5596,54,0
5597,5597,50,0
5598,5598,25,9
5599,5599,3,8
5600,5600,1,4
5601,5601,34,3
5602,5602,32,1
5603,5603,21,0
5604,5604,4,0
5605,5605,53,0
5606,5606,27,0
5607,5607,51,0
5608,5608,55,0
5609,5609,6,0
5610,5610,54,0
5611,5611,45,0
5612,5612,6,13
5613,5613,4,8
5614,5614,3,3
5615,5615,1,1
5616,5616,21,0
5617,5617,25,0
5618,5618,54,0
5619,5619,51,0
5620,5620,34,0
5621,5621,53,0
5622,5622,32,0
5623,5623,27,0
5624,5624,55,0
5625,5625,45,0
5626,5626,50,0
5627,5627,4,9
5628,5628,34,6
5629,5629,6,6
5630,5630,32,3
5631,5631,1,1
5632,5632,51,0
5633,5633,27,0
5634,5634,3,0
5635,5635,25,0
5636,5636,21,0
5637,5637,55,0
5638,5638,54,0
5639,5639,45,0
5640,5640,53,0
5641,5641,52,0
5642,5642,50,0
5643,5643,6,9
5644,5644,51,6
5645,5645,34,4
5646,5646,4,3
5647,5647,1,2
5648,5648,3,1
5649,5649,21,0
5650,5650,27,0
5651,5651,55,0
5652,5652,25,0
5653,5653,45,0
5654,5654,53,0
5655,5655,52,0
5656,5656,32,0
5657,5657,50,0
5658,5658,54,0
5659,5659,4,12
5660,5660,6,6
5661,5661,34,4
5662,5662,32,2
5663,5663,1,1
5664,5664,27,0
5665,5665,3,0
5666,5666,45,0
5667,5667,52,0
5668,5668,21,0
5669,5669,54,0
5670,5670,51,0
5671,5671,55,0
5672,5672,25,0
5673,5673,53,0
5674,5674,50,0
5675,5675,6,15
5676,5676,1,4
5677,5677,53,3
5678,5678,51,2
5679,5679,25,1
5680,5680,52,0
5681,5681,21,0
5682,5682,34,0
5683,5683,27,0
5684,5684,45,0
5685,5685,55,0
5686,5686,3,0
5687,5687,54,0
5688,5688,4,0
5689,5689,32,0
5690,5690,50,0
5691,5691,34,9
5692,5692,6,9
5693,5693,4,4
5694,5694,32,2
5695,5695,53,1
5696,5696,27,0
5697,5697,21,0
5698,5698,3,0
5699,5699,55,0
5700,5700,45,0
5701,5701,25,0
5702,5702,54,0
5703,5703,1,0
5704,5704,51,0
5705,5705,52,0
5706,5706,50,0
5707,5707,34,9
5708,5708,4,6
5709,5709,32,4
5710,5710,51,3
5711,5711,53,3
5712,5712,54,0
5713,5713,6,0
5714,5714,21,0
5715,5715,55,0
5716,5716,3,0
5717,5717,52,0
5718,5718,27,0
5719,5719,25,0
5720,5720,45,0
5721,5721,1,0
5722,5722,50,0
5723,5723,34,13
5724,5724,51,6
5725,5725,53,3
5726,5726,3,2
5727,5727,4,1
5728,5728,25,0
5729,5729,21,0
5730,5730,27,0
5731,5731,1,0
5732,5732,50,0
5733,5733,32,0
5734,5734,6,0
5735,5735,45,0
5736,5736,54,0
5737,5737,4,13
5738,5738,3,8
5739,5739,1,4
5740,5740,25,0
5741,5741,32,0
5742,5742,54,0
5743,5743,51,0
5744,5744,37,0
5745,5745,55,0
5746,5746,56,0
5747,5747,6,0
5748,5748,27,0
5749,5749,53,0
5750,5750,34,0
5751,5751,45,0
5752,5752,21,0
5753,5753,57,0
5754,5754,4,9
5755,5755,1,6
5756,5756,32,4
5757,5757,25,3
5758,5758,54,2
5759,5759,6,1
5760,5760,37,0
5761,5761,45,0
5762,5762,21,0
5763,5763,34,0
5764,5764,3,0
5765,5765,56,0
5766,5766,27,0
5767,5767,51,0
5768,5768,55,0
5769,5769,53,0
5770,5770,57,0
5771,5771,1,10
5772,5772,3,6
5773,5773,34,4
5774,5774,25,3
5775,5775,32,2
5776,5776,37,0
5777,5777,6,0
5778,5778,27,0
5779,5779,51,0
5780,5780,21,0
5781,5781,57,0
5782,5782,45,0
5783,5783,55,0
5784,5784,4,0
5785,5785,54,0
5786,5786,53,0
5787,5787,56,0
5788,5788,6,15
5789,5789,25,4
5790,5790,45,3
5791,5791,54,2
5792,5792,53,0
5793,5793,4,0
5794,5794,51,0
5795,5795,1,9
5796,5796,3,6
5797,5797,27,4
5798,5798,32,3
5799,5799,34,2
5800,5800,56,1
5801,5801,21,0
5802,5802,37,0
5803,5803,4,0
5804,5804,45,0
5805,5805,51,0
5806,5806,25,0
5807,5807,53,0
5808,5808,54,0
5809,5809,6,0
5810,5810,57,0
5811,5811,55,0
5812,5812,34,9
5813,5813,6,6
5814,5814,51,4
5815,5815,32,5
5816,5816,3,1
5817,5817,4,0
5818,5818,25,0
5819,5819,21,0
5820,5820,1,0
5821,5821,54,0
5822,5822,27,0
5823,5823,55,0
5824,5824,37,0
5825,5825,53,0
5826,5826,45,0
5827,5827,57,0
5828,5828,56,0
5829,5829,1,9
5830,5830,27,7
5831,5831,6,4
5832,5832,3,5
5833,5833,37,0
5834,5834,21,0
5835,5835,25,0
5836,5836,4,0
5837,5837,56,0
5838,5838,32,0
5839,5839,51,0
5840,5840,54,0
5841,5841,57,0
5842,5842,34,0
5843,5843,45,0
5844,5844,55,0
5845,5845,34,15
5846,5846,1,4
5847,5847,32,3
5848,5848,21,2
5849,5849,51,1
5850,5850,3,0
5851,5851,6,0
5852,5852,27,0
5853,5853,37,0
5854,5854,25,0
5855,5855,4,0
5856,5856,54,0
5857,5857,57,0
5858,5858,45,0
5859,5859,55,0
5860,5860,56,0
5861,5861,6,9
5862,5862,34,6
5863,5863,3,6
5864,5864,1,3
5865,5865,21,1
5866,5866,25,0
5867,5867,51,0
5868,5868,54,0
5869,5869,45,0
5870,5870,37,0
5871,5871,55,0
5872,5872,32,0
5873,5873,4,0
5874,5874,56,0
5875,5875,53,0
5876,5876,27,0
5877,5877,57,0
5878,5878,1,9
5879,5879,6,10
5880,5880,32,3
5881,5881,3,2
5882,5882,4,1
5883,5883,51,0
5884,5884,25,0
5885,5885,21,0
5886,5886,37,0
5887,5887,27,0
5888,5888,53,0
5889,5889,34,0
5890,5890,57,0
5891,5891,45,0
5892,5892,56,0
5893,5893,54,0
5894,5894,55,0
5895,5895,4,15
5896,5896,6,7
5897,5897,3,2
5898,5898,25,1
5899,5899,1,0
5900,5900,51,0
5901,5901,54,0
5902,5902,32,0
5903,5903,21,0
5904,5904,27,0
5905,5905,53,0
5906,5906,34,0
5907,5907,37,0
5908,5908,45,0
5909,5909,55,0
5910,5910,57,0
5911,5911,6,9
5912,5912,4,6
5913,5913,3,4
5914,5914,25,3
5915,5915,51,2
5916,5916,21,1
5917,5917,57,0
5918,5918,32,0
5919,5919,53,0
5920,5920,56,0
5921,5921,1,0
5922,5922,27,0
5923,5923,37,0
5924,5924,34,0
5925,5925,54,0
5926,5926,45,0
5927,5927,55,0
5928,5928,32,9
5929,5929,3,6
5930,5930,27,4
5931,5931,6,3
5932,5932,1,2
5933,5933,21,1
5934,5934,56,0
5935,5935,4,0
5936,5936,25,0
5937,5937,34,0
5938,5938,55,0
5939,5939,54,0
5940,5940,53,0
5941,5941,57,0
5942,5942,37,0
5943,5943,51,0
5944,5944,45,0
5945,5945,3,9
5946,5946,4,6
5947,5947,1,4
5948,5948,34,5
5949,5949,32,1
5950,5950,25,0
5951,5951,51,0
5952,5952,54,0
5953,5953,21,0
5954,5954,27,0
5955,5955,45,0
5956,5956,53,0
5957,5957,37,0
5958,5958,57,0
5959,5959,6,0
5960,5960,56,0
5961,5961,55,0
5962,5962,4,9
5963,5963,6,10
5964,5964,1,3
5965,5965,25,2
5966,5966,27,1
5967,5967,32,0
5968,5968,3,0
5969,5969,54,0
5970,5970,51,0
5971,5971,56,0
5972,5972,21,0
5973,5973,57,0
5974,5974,45,0
5975,5975,34,0
5976,5976,53,0
5977,5977,37,0
5978,5978,55,0
5979,5979,25,9
5980,5980,1,6
5981,5981,27,4
5982,5982,4,3
5983,5983,3,3
5984,5984,21,0
5985,5985,51,0
5986,5986,37,0
5987,5987,54,0
5988,5988,55,0
5989,5989,53,0
5990,5990,32,0
5991,5991,6,0
5992,5992,34,0
5993,5993,57,0
5994,5994,45,0
